snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
2021-06-01,86,138,92,5044.312012,5044.312012,5044.312012,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,87,73,93,2093.282715,2093.282715,2209.625000,0.947348,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,87,80,85,1825.565186,1825.565186,3119.399902,0.585230,0.000000,segment_train_mean,0.700000,train
2021-06-01,87,94,94,1104.529907,1104.529907,1542.699951,0.715972,0.000000,segment_train_mean,0.700000,train
2021-06-01,88,89,96,874.405151,874.405151,874.405151,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,88,113,95,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,89,88,96,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,89,90,97,874.405151,874.405151,874.405151,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,90,89,97,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,90,94,101,874.405151,874.405151,1371.025024,0.637775,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,91,92,99,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,91,96,98,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,92,86,91,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,92,91,99,3559.446533,3559.446533,3559.446533,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,93,94,100,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,93,95,102,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,94,87,94,1053.610718,1053.610718,1438.349976,0.732513,0.000000,segment_train_mean,0.700000,train
2021-06-01,94,90,101,849.759521,849.759521,1371.025024,0.619799,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,94,93,100,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,95,93,102,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,95,98,103,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,95,99,105,874.405151,874.405151,874.405151,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,96,91,98,3554.963867,3554.963867,3554.963867,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,97,99,104,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,97,147,158,874.405151,874.405151,874.405151,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,98,95,103,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,98,100,106,2147.294922,2147.294922,2147.294922,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,99,95,105,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,99,97,104,874.405151,874.405151,874.405151,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,100,98,106,2093.282715,2093.282715,2093.282715,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,100,115,122,2147.294922,2147.294922,3043.850098,0.705454,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,101,102,107,849.759521,849.759521,1103.000000,0.770408,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,101,104,112,899.214722,899.214722,1131.699951,0.794570,0.000000,segment_train_mean,0.700000,train
2021-06-01,102,101,107,874.405151,874.405151,1103.000000,0.792752,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,102,109,108,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,103,79,109,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,103,104,110,849.759521,849.759521,1103.000000,0.770408,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,103,113,111,849.759521,849.759521,849.759521,1.000000,0.000000,br_direction_hour_train_mean,0.600000,train
2021-06-01,103,114,121,4501.975586,4501.975586,4501.975586,1.000000,0.000000,hour_train_mean,0.400000,train
2021-06-01,104,101,112,858.940369,858.940369,1112.349976,0.772185,0.000000,segment_train_mean,0.700000,train
