snapshot_id,source_id,target_id,edge_id,raw_flow,effective_flow,capacity_p95,utilization,interruption_fraction,imputation_method,confidence_score,split
3,171,170,70551,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,172,171,70966,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,171,172,70966,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,223,172,71431,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,172,223,71431,3321.5,3321.5,4375.4,0.7591305937742836,0.0,neighbor_mean,0.6,train
3,173,174,71796,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,174,173,71796,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,174,175,72211,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,175,174,72211,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,175,176,72626,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,176,175,72626,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,177,176,73041,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,176,177,73041,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,178,177,73456,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,177,178,73456,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,192,178,73884,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
3,178,192,73884,13616.0,13616.0,17979.6,0.7573027208614208,0.0,neighbor_mean,0.6,train
